,imageName,labelName,classNum
714,C:\dataset\drone\train\images\DJI_0013_00009.jpg,C:\dataset\drone\train\labels\DJI_0013_00009.txt,0
715,C:\dataset\drone\train\images\DJI_0013_00009.jpg,C:\dataset\drone\train\labels\DJI_0013_00009.txt,0
716,C:\dataset\drone\train\images\DJI_0013_00009.jpg,C:\dataset\drone\train\labels\DJI_0013_00009.txt,0
717,C:\dataset\drone\train\images\DJI_0013_00009.jpg,C:\dataset\drone\train\labels\DJI_0013_00009.txt,1
718,C:\dataset\drone\train\images\DJI_0013_00009.jpg,C:\dataset\drone\train\labels\DJI_0013_00009.txt,1
719,C:\dataset\drone\train\images\DJI_0013_00009.jpg,C:\dataset\drone\train\labels\DJI_0013_00009.txt,1
720,C:\dataset\drone\train\images\DJI_0013_00009.jpg,C:\dataset\drone\train\labels\DJI_0013_00009.txt,1
721,C:\dataset\drone\train\images\DJI_0013_00010.jpg,C:\dataset\drone\train\labels\DJI_0013_00010.txt,0
722,C:\dataset\drone\train\images\DJI_0013_00010.jpg,C:\dataset\drone\train\labels\DJI_0013_00010.txt,0
723,C:\dataset\drone\train\images\DJI_0013_00010.jpg,C:\dataset\drone\train\labels\DJI_0013_00010.txt,1
724,C:\dataset\drone\train\images\DJI_0013_00010.jpg,C:\dataset\drone\train\labels\DJI_0013_00010.txt,1
725,C:\dataset\drone\train\images\DJI_0013_00010.jpg,C:\dataset\drone\train\labels\DJI_0013_00010.txt,1
726,C:\dataset\drone\train\images\DJI_0013_00010.jpg,C:\dataset\drone\train\labels\DJI_0013_00010.txt,1
727,C:\dataset\drone\train\images\DJI_0013_00010.jpg,C:\dataset\drone\train\labels\DJI_0013_00010.txt,0
728,C:\dataset\drone\train\images\DJI_0013_00010.jpg,C:\dataset\drone\train\labels\DJI_0013_00010.txt,0
729,C:\dataset\drone\train\images\DJI_0013_00010.jpg,C:\dataset\drone\train\labels\DJI_0013_00010.txt,1
730,C:\dataset\drone\train\images\DJI_0013_00010.jpg,C:\dataset\drone\train\labels\DJI_0013_00010.txt,1
731,C:\dataset\drone\train\images\DJI_0013_00010.jpg,C:\dataset\drone\train\labels\DJI_0013_00010.txt,0
732,C:\dataset\drone\train\images\DJI_0013_00010.jpg,C:\dataset\drone\train\labels\DJI_0013_00010.txt,0
733,C:\dataset\drone\train\images\DJI_0013_00013.jpg,C:\dataset\drone\train\labels\DJI_0013_00013.txt,0
734,C:\dataset\drone\train\images\DJI_0013_00013.jpg,C:\dataset\drone\train\labels\DJI_0013_00013.txt,1
735,C:\dataset\drone\train\images\DJI_0013_00013.jpg,C:\dataset\drone\train\labels\DJI_0013_00013.txt,1
736,C:\dataset\drone\train\images\DJI_0013_00013.jpg,C:\dataset\drone\train\labels\DJI_0013_00013.txt,1
737,C:\dataset\drone\train\images\DJI_0013_00013.jpg,C:\dataset\drone\train\labels\DJI_0013_00013.txt,1
738,C:\dataset\drone\train\images\DJI_0013_00013.jpg,C:\dataset\drone\train\labels\DJI_0013_00013.txt,1
739,C:\dataset\drone\train\images\DJI_0013_00013.jpg,C:\dataset\drone\train\labels\DJI_0013_00013.txt,1
740,C:\dataset\drone\train\images\DJI_0013_00013.jpg,C:\dataset\drone\train\labels\DJI_0013_00013.txt,0
741,C:\dataset\drone\train\images\DJI_0013_00013.jpg,C:\dataset\drone\train\labels\DJI_0013_00013.txt,0
742,C:\dataset\drone\train\images\DJI_0013_00013.jpg,C:\dataset\drone\train\labels\DJI_0013_00013.txt,0
743,C:\dataset\drone\train\images\DJI_0013_00013.jpg,C:\dataset\drone\train\labels\DJI_0013_00013.txt,0
744,C:\dataset\drone\train\images\DJI_0013_00013.jpg,C:\dataset\drone\train\labels\DJI_0013_00013.txt,0
745,C:\dataset\drone\train\images\DJI_0013_00014.jpg,C:\dataset\drone\train\labels\DJI_0013_00014.txt,1
746,C:\dataset\drone\train\images\DJI_0013_00014.jpg,C:\dataset\drone\train\labels\DJI_0013_00014.txt,0
747,C:\dataset\drone\train\images\DJI_0013_00014.jpg,C:\dataset\drone\train\labels\DJI_0013_00014.txt,1
748,C:\dataset\drone\train\images\DJI_0013_00014.jpg,C:\dataset\drone\train\labels\DJI_0013_00014.txt,1
749,C:\dataset\drone\train\images\DJI_0013_00014.jpg,C:\dataset\drone\train\labels\DJI_0013_00014.txt,1
750,C:\dataset\drone\train\images\DJI_0013_00014.jpg,C:\dataset\drone\train\labels\DJI_0013_00014.txt,0
751,C:\dataset\drone\train\images\DJI_0013_00014.jpg,C:\dataset\drone\train\labels\DJI_0013_00014.txt,0
752,C:\dataset\drone\train\images\DJI_0013_00014.jpg,C:\dataset\drone\train\labels\DJI_0013_00014.txt,0
753,C:\dataset\drone\train\images\DJI_0013_00014.jpg,C:\dataset\drone\train\labels\DJI_0013_00014.txt,1
754,C:\dataset\drone\train\images\DJI_0013_00014.jpg,C:\dataset\drone\train\labels\DJI_0013_00014.txt,1
755,C:\dataset\drone\train\images\DJI_0013_00014.jpg,C:\dataset\drone\train\labels\DJI_0013_00014.txt,0
756,C:\dataset\drone\train\images\DJI_0013_00014.jpg,C:\dataset\drone\train\labels\DJI_0013_00014.txt,0
757,C:\dataset\drone\train\images\DJI_0013_00015.jpg,C:\dataset\drone\train\labels\DJI_0013_00015.txt,0
758,C:\dataset\drone\train\images\DJI_0013_00015.jpg,C:\dataset\drone\train\labels\DJI_0013_00015.txt,1
759,C:\dataset\drone\train\images\DJI_0013_00015.jpg,C:\dataset\drone\train\labels\DJI_0013_00015.txt,1
760,C:\dataset\drone\train\images\DJI_0013_00015.jpg,C:\dataset\drone\train\labels\DJI_0013_00015.txt,1
761,C:\dataset\drone\train\images\DJI_0013_00015.jpg,C:\dataset\drone\train\labels\DJI_0013_00015.txt,1
762,C:\dataset\drone\train\images\DJI_0013_00015.jpg,C:\dataset\drone\train\labels\DJI_0013_00015.txt,1
763,C:\dataset\drone\train\images\DJI_0013_00015.jpg,C:\dataset\drone\train\labels\DJI_0013_00015.txt,1
764,C:\dataset\drone\train\images\DJI_0013_00015.jpg,C:\dataset\drone\train\labels\DJI_0013_00015.txt,0
765,C:\dataset\drone\train\images\DJI_0013_00015.jpg,C:\dataset\drone\train\labels\DJI_0013_00015.txt,0
766,C:\dataset\drone\train\images\DJI_0013_00015.jpg,C:\dataset\drone\train\labels\DJI_0013_00015.txt,0
767,C:\dataset\drone\train\images\DJI_0013_00015.jpg,C:\dataset\drone\train\labels\DJI_0013_00015.txt,0
768,C:\dataset\drone\train\images\DJI_0013_00015.jpg,C:\dataset\drone\train\labels\DJI_0013_00015.txt,0
769,C:\dataset\drone\train\images\DJI_0013_00015.jpg,C:\dataset\drone\train\labels\DJI_0013_00015.txt,0
770,C:\dataset\drone\train\images\DJI_0013_00016.jpg,C:\dataset\drone\train\labels\DJI_0013_00016.txt,0
771,C:\dataset\drone\train\images\DJI_0013_00016.jpg,C:\dataset\drone\train\labels\DJI_0013_00016.txt,0
772,C:\dataset\drone\train\images\DJI_0013_00016.jpg,C:\dataset\drone\train\labels\DJI_0013_00016.txt,1
773,C:\dataset\drone\train\images\DJI_0013_00016.jpg,C:\dataset\drone\train\labels\DJI_0013_00016.txt,1
774,C:\dataset\drone\train\images\DJI_0013_00016.jpg,C:\dataset\drone\train\labels\DJI_0013_00016.txt,1
775,C:\dataset\drone\train\images\DJI_0013_00016.jpg,C:\dataset\drone\train\labels\DJI_0013_00016.txt,1
776,C:\dataset\drone\train\images\DJI_0013_00016.jpg,C:\dataset\drone\train\labels\DJI_0013_00016.txt,1
777,C:\dataset\drone\train\images\DJI_0013_00016.jpg,C:\dataset\drone\train\labels\DJI_0013_00016.txt,1
778,C:\dataset\drone\train\images\DJI_0013_00016.jpg,C:\dataset\drone\train\labels\DJI_0013_00016.txt,1
779,C:\dataset\drone\train\images\DJI_0013_00016.jpg,C:\dataset\drone\train\labels\DJI_0013_00016.txt,0
780,C:\dataset\drone\train\images\DJI_0013_00016.jpg,C:\dataset\drone\train\labels\DJI_0013_00016.txt,0
781,C:\dataset\drone\train\images\DJI_0013_00016.jpg,C:\dataset\drone\train\labels\DJI_0013_00016.txt,0
782,C:\dataset\drone\train\images\DJI_0013_00016.jpg,C:\dataset\drone\train\labels\DJI_0013_00016.txt,0
783,C:\dataset\drone\train\images\DJI_0013_00016.jpg,C:\dataset\drone\train\labels\DJI_0013_00016.txt,0
784,C:\dataset\drone\train\images\DJI_0013_00017.jpg,C:\dataset\drone\train\labels\DJI_0013_00017.txt,1
785,C:\dataset\drone\train\images\DJI_0013_00017.jpg,C:\dataset\drone\train\labels\DJI_0013_00017.txt,1
786,C:\dataset\drone\train\images\DJI_0013_00017.jpg,C:\dataset\drone\train\labels\DJI_0013_00017.txt,0
787,C:\dataset\drone\train\images\DJI_0013_00017.jpg,C:\dataset\drone\train\labels\DJI_0013_00017.txt,0
788,C:\dataset\drone\train\images\DJI_0013_00017.jpg,C:\dataset\drone\train\labels\DJI_0013_00017.txt,0
789,C:\dataset\drone\train\images\DJI_0013_00017.jpg,C:\dataset\drone\train\labels\DJI_0013_00017.txt,0
790,C:\dataset\drone\train\images\DJI_0013_00017.jpg,C:\dataset\drone\train\labels\DJI_0013_00017.txt,0
791,C:\dataset\drone\train\images\DJI_0013_00017.jpg,C:\dataset\drone\train\labels\DJI_0013_00017.txt,0
792,C:\dataset\drone\train\images\DJI_0013_00017.jpg,C:\dataset\drone\train\labels\DJI_0013_00017.txt,0
793,C:\dataset\drone\train\images\DJI_0013_00017.jpg,C:\dataset\drone\train\labels\DJI_0013_00017.txt,1
794,C:\dataset\drone\train\images\DJI_0013_00017.jpg,C:\dataset\drone\train\labels\DJI_0013_00017.txt,1
795,C:\dataset\drone\train\images\DJI_0013_00017.jpg,C:\dataset\drone\train\labels\DJI_0013_00017.txt,1
796,C:\dataset\drone\train\images\DJI_0013_00017.jpg,C:\dataset\drone\train\labels\DJI_0013_00017.txt,1
797,C:\dataset\drone\train\images\DJI_0013_00018.jpg,C:\dataset\drone\train\labels\DJI_0013_00018.txt,0
798,C:\dataset\drone\train\images\DJI_0013_00018.jpg,C:\dataset\drone\train\labels\DJI_0013_00018.txt,1
799,C:\dataset\drone\train\images\DJI_0013_00018.jpg,C:\dataset\drone\train\labels\DJI_0013_00018.txt,1
800,C:\dataset\drone\train\images\DJI_0013_00018.jpg,C:\dataset\drone\train\labels\DJI_0013_00018.txt,1
801,C:\dataset\drone\train\images\DJI_0013_00018.jpg,C:\dataset\drone\train\labels\DJI_0013_00018.txt,1
802,C:\dataset\drone\train\images\DJI_0013_00018.jpg,C:\dataset\drone\train\labels\DJI_0013_00018.txt,1
803,C:\dataset\drone\train\images\DJI_0013_00018.jpg,C:\dataset\drone\train\labels\DJI_0013_00018.txt,1
804,C:\dataset\drone\train\images\DJI_0013_00018.jpg,C:\dataset\drone\train\labels\DJI_0013_00018.txt,0
805,C:\dataset\drone\train\images\DJI_0013_00018.jpg,C:\dataset\drone\train\labels\DJI_0013_00018.txt,0
806,C:\dataset\drone\train\images\DJI_0013_00018.jpg,C:\dataset\drone\train\labels\DJI_0013_00018.txt,0
807,C:\dataset\drone\train\images\DJI_0013_00018.jpg,C:\dataset\drone\train\labels\DJI_0013_00018.txt,0
808,C:\dataset\drone\train\images\DJI_0013_00018.jpg,C:\dataset\drone\train\labels\DJI_0013_00018.txt,0
809,C:\dataset\drone\train\images\DJI_0013_00018.jpg,C:\dataset\drone\train\labels\DJI_0013_00018.txt,0
810,C:\dataset\drone\train\images\DJI_0013_00019.jpg,C:\dataset\drone\train\labels\DJI_0013_00019.txt,1
811,C:\dataset\drone\train\images\DJI_0013_00019.jpg,C:\dataset\drone\train\labels\DJI_0013_00019.txt,1
812,C:\dataset\drone\train\images\DJI_0013_00019.jpg,C:\dataset\drone\train\labels\DJI_0013_00019.txt,1
813,C:\dataset\drone\train\images\DJI_0013_00019.jpg,C:\dataset\drone\train\labels\DJI_0013_00019.txt,1
814,C:\dataset\drone\train\images\DJI_0013_00019.jpg,C:\dataset\drone\train\labels\DJI_0013_00019.txt,1
815,C:\dataset\drone\train\images\DJI_0013_00019.jpg,C:\dataset\drone\train\labels\DJI_0013_00019.txt,1
816,C:\dataset\drone\train\images\DJI_0013_00019.jpg,C:\dataset\drone\train\labels\DJI_0013_00019.txt,0
817,C:\dataset\drone\train\images\DJI_0013_00019.jpg,C:\dataset\drone\train\labels\DJI_0013_00019.txt,0
818,C:\dataset\drone\train\images\DJI_0013_00019.jpg,C:\dataset\drone\train\labels\DJI_0013_00019.txt,0
819,C:\dataset\drone\train\images\DJI_0013_00019.jpg,C:\dataset\drone\train\labels\DJI_0013_00019.txt,0
820,C:\dataset\drone\train\images\DJI_0013_00019.jpg,C:\dataset\drone\train\labels\DJI_0013_00019.txt,0
821,C:\dataset\drone\train\images\DJI_0013_00019.jpg,C:\dataset\drone\train\labels\DJI_0013_00019.txt,0
822,C:\dataset\drone\train\images\DJI_0013_00019.jpg,C:\dataset\drone\train\labels\DJI_0013_00019.txt,0
823,C:\dataset\drone\train\images\DJI_0013_00019.jpg,C:\dataset\drone\train\labels\DJI_0013_00019.txt,2
824,C:\dataset\drone\train\images\DJI_0013_00019.jpg,C:\dataset\drone\train\labels\DJI_0013_00019.txt,3
825,C:\dataset\drone\train\images\DJI_0013_00020.jpg,C:\dataset\drone\train\labels\DJI_0013_00020.txt,0
826,C:\dataset\drone\train\images\DJI_0013_00020.jpg,C:\dataset\drone\train\labels\DJI_0013_00020.txt,1
827,C:\dataset\drone\train\images\DJI_0013_00020.jpg,C:\dataset\drone\train\labels\DJI_0013_00020.txt,1
828,C:\dataset\drone\train\images\DJI_0013_00020.jpg,C:\dataset\drone\train\labels\DJI_0013_00020.txt,1
829,C:\dataset\drone\train\images\DJI_0013_00020.jpg,C:\dataset\drone\train\labels\DJI_0013_00020.txt,1
830,C:\dataset\drone\train\images\DJI_0013_00020.jpg,C:\dataset\drone\train\labels\DJI_0013_00020.txt,1
831,C:\dataset\drone\train\images\DJI_0013_00020.jpg,C:\dataset\drone\train\labels\DJI_0013_00020.txt,1
832,C:\dataset\drone\train\images\DJI_0013_00020.jpg,C:\dataset\drone\train\labels\DJI_0013_00020.txt,0
833,C:\dataset\drone\train\images\DJI_0013_00020.jpg,C:\dataset\drone\train\labels\DJI_0013_00020.txt,0
834,C:\dataset\drone\train\images\DJI_0013_00020.jpg,C:\dataset\drone\train\labels\DJI_0013_00020.txt,0
835,C:\dataset\drone\train\images\DJI_0013_00020.jpg,C:\dataset\drone\train\labels\DJI_0013_00020.txt,0
836,C:\dataset\drone\train\images\DJI_0013_00020.jpg,C:\dataset\drone\train\labels\DJI_0013_00020.txt,0
837,C:\dataset\drone\train\images\DJI_0013_00020.jpg,C:\dataset\drone\train\labels\DJI_0013_00020.txt,0
838,C:\dataset\drone\train\images\DJI_0013_00020.jpg,C:\dataset\drone\train\labels\DJI_0013_00020.txt,2
839,C:\dataset\drone\train\images\DJI_0013_00020.jpg,C:\dataset\drone\train\labels\DJI_0013_00020.txt,3
840,C:\dataset\drone\train\images\DJI_0013_00023.jpg,C:\dataset\drone\train\labels\DJI_0013_00023.txt,0
841,C:\dataset\drone\train\images\DJI_0013_00023.jpg,C:\dataset\drone\train\labels\DJI_0013_00023.txt,0
842,C:\dataset\drone\train\images\DJI_0013_00023.jpg,C:\dataset\drone\train\labels\DJI_0013_00023.txt,0
843,C:\dataset\drone\train\images\DJI_0013_00023.jpg,C:\dataset\drone\train\labels\DJI_0013_00023.txt,3
844,C:\dataset\drone\train\images\DJI_0013_00023.jpg,C:\dataset\drone\train\labels\DJI_0013_00023.txt,2
845,C:\dataset\drone\train\images\DJI_0013_00023.jpg,C:\dataset\drone\train\labels\DJI_0013_00023.txt,1
846,C:\dataset\drone\train\images\DJI_0013_00023.jpg,C:\dataset\drone\train\labels\DJI_0013_00023.txt,1
847,C:\dataset\drone\train\images\DJI_0013_00023.jpg,C:\dataset\drone\train\labels\DJI_0013_00023.txt,1
848,C:\dataset\drone\train\images\DJI_0013_00023.jpg,C:\dataset\drone\train\labels\DJI_0013_00023.txt,1
849,C:\dataset\drone\train\images\DJI_0013_00023.jpg,C:\dataset\drone\train\labels\DJI_0013_00023.txt,1
850,C:\dataset\drone\train\images\DJI_0013_00023.jpg,C:\dataset\drone\train\labels\DJI_0013_00023.txt,0
851,C:\dataset\drone\train\images\DJI_0013_00023.jpg,C:\dataset\drone\train\labels\DJI_0013_00023.txt,0
852,C:\dataset\drone\train\images\DJI_0013_00023.jpg,C:\dataset\drone\train\labels\DJI_0013_00023.txt,0
853,C:\dataset\drone\train\images\DJI_0013_00023.jpg,C:\dataset\drone\train\labels\DJI_0013_00023.txt,0
854,C:\dataset\drone\train\images\DJI_0013_00024.jpg,C:\dataset\drone\train\labels\DJI_0013_00024.txt,0
855,C:\dataset\drone\train\images\DJI_0013_00024.jpg,C:\dataset\drone\train\labels\DJI_0013_00024.txt,0
856,C:\dataset\drone\train\images\DJI_0013_00024.jpg,C:\dataset\drone\train\labels\DJI_0013_00024.txt,0
857,C:\dataset\drone\train\images\DJI_0013_00024.jpg,C:\dataset\drone\train\labels\DJI_0013_00024.txt,3
858,C:\dataset\drone\train\images\DJI_0013_00024.jpg,C:\dataset\drone\train\labels\DJI_0013_00024.txt,2
859,C:\dataset\drone\train\images\DJI_0013_00024.jpg,C:\dataset\drone\train\labels\DJI_0013_00024.txt,1
860,C:\dataset\drone\train\images\DJI_0013_00024.jpg,C:\dataset\drone\train\labels\DJI_0013_00024.txt,1
861,C:\dataset\drone\train\images\DJI_0013_00024.jpg,C:\dataset\drone\train\labels\DJI_0013_00024.txt,1
862,C:\dataset\drone\train\images\DJI_0013_00024.jpg,C:\dataset\drone\train\labels\DJI_0013_00024.txt,1
863,C:\dataset\drone\train\images\DJI_0013_00024.jpg,C:\dataset\drone\train\labels\DJI_0013_00024.txt,1
864,C:\dataset\drone\train\images\DJI_0013_00024.jpg,C:\dataset\drone\train\labels\DJI_0013_00024.txt,0
865,C:\dataset\drone\train\images\DJI_0013_00024.jpg,C:\dataset\drone\train\labels\DJI_0013_00024.txt,0
866,C:\dataset\drone\train\images\DJI_0013_00024.jpg,C:\dataset\drone\train\labels\DJI_0013_00024.txt,0
867,C:\dataset\drone\train\images\DJI_0013_00024.jpg,C:\dataset\drone\train\labels\DJI_0013_00024.txt,0
868,C:\dataset\drone\train\images\DJI_0013_00024.jpg,C:\dataset\drone\train\labels\DJI_0013_00024.txt,1
869,C:\dataset\drone\train\images\DJI_0013_00025.jpg,C:\dataset\drone\train\labels\DJI_0013_00025.txt,3
870,C:\dataset\drone\train\images\DJI_0013_00025.jpg,C:\dataset\drone\train\labels\DJI_0013_00025.txt,2
871,C:\dataset\drone\train\images\DJI_0013_00025.jpg,C:\dataset\drone\train\labels\DJI_0013_00025.txt,1
872,C:\dataset\drone\train\images\DJI_0013_00025.jpg,C:\dataset\drone\train\labels\DJI_0013_00025.txt,1
873,C:\dataset\drone\train\images\DJI_0013_00025.jpg,C:\dataset\drone\train\labels\DJI_0013_00025.txt,1
874,C:\dataset\drone\train\images\DJI_0013_00025.jpg,C:\dataset\drone\train\labels\DJI_0013_00025.txt,1
875,C:\dataset\drone\train\images\DJI_0013_00025.jpg,C:\dataset\drone\train\labels\DJI_0013_00025.txt,1
876,C:\dataset\drone\train\images\DJI_0013_00025.jpg,C:\dataset\drone\train\labels\DJI_0013_00025.txt,0
877,C:\dataset\drone\train\images\DJI_0013_00025.jpg,C:\dataset\drone\train\labels\DJI_0013_00025.txt,0
878,C:\dataset\drone\train\images\DJI_0013_00025.jpg,C:\dataset\drone\train\labels\DJI_0013_00025.txt,0
879,C:\dataset\drone\train\images\DJI_0013_00025.jpg,C:\dataset\drone\train\labels\DJI_0013_00025.txt,0
880,C:\dataset\drone\train\images\DJI_0013_00025.jpg,C:\dataset\drone\train\labels\DJI_0013_00025.txt,0
881,C:\dataset\drone\train\images\DJI_0013_00025.jpg,C:\dataset\drone\train\labels\DJI_0013_00025.txt,0
882,C:\dataset\drone\train\images\DJI_0013_00025.jpg,C:\dataset\drone\train\labels\DJI_0013_00025.txt,0
883,C:\dataset\drone\train\images\DJI_0013_00026.jpg,C:\dataset\drone\train\labels\DJI_0013_00026.txt,0
884,C:\dataset\drone\train\images\DJI_0013_00026.jpg,C:\dataset\drone\train\labels\DJI_0013_00026.txt,0
885,C:\dataset\drone\train\images\DJI_0013_00026.jpg,C:\dataset\drone\train\labels\DJI_0013_00026.txt,0
886,C:\dataset\drone\train\images\DJI_0013_00026.jpg,C:\dataset\drone\train\labels\DJI_0013_00026.txt,0
887,C:\dataset\drone\train\images\DJI_0013_00026.jpg,C:\dataset\drone\train\labels\DJI_0013_00026.txt,0
888,C:\dataset\drone\train\images\DJI_0013_00026.jpg,C:\dataset\drone\train\labels\DJI_0013_00026.txt,0
889,C:\dataset\drone\train\images\DJI_0013_00026.jpg,C:\dataset\drone\train\labels\DJI_0013_00026.txt,1
890,C:\dataset\drone\train\images\DJI_0013_00026.jpg,C:\dataset\drone\train\labels\DJI_0013_00026.txt,1
891,C:\dataset\drone\train\images\DJI_0013_00026.jpg,C:\dataset\drone\train\labels\DJI_0013_00026.txt,1
892,C:\dataset\drone\train\images\DJI_0013_00026.jpg,C:\dataset\drone\train\labels\DJI_0013_00026.txt,1
893,C:\dataset\drone\train\images\DJI_0013_00026.jpg,C:\dataset\drone\train\labels\DJI_0013_00026.txt,1
894,C:\dataset\drone\train\images\DJI_0013_00026.jpg,C:\dataset\drone\train\labels\DJI_0013_00026.txt,2
895,C:\dataset\drone\train\images\DJI_0013_00026.jpg,C:\dataset\drone\train\labels\DJI_0013_00026.txt,3
896,C:\dataset\drone\train\images\DJI_0013_00026.jpg,C:\dataset\drone\train\labels\DJI_0013_00026.txt,0
897,C:\dataset\drone\train\images\DJI_0013_00027.jpg,C:\dataset\drone\train\labels\DJI_0013_00027.txt,1
898,C:\dataset\drone\train\images\DJI_0013_00027.jpg,C:\dataset\drone\train\labels\DJI_0013_00027.txt,0
899,C:\dataset\drone\train\images\DJI_0013_00027.jpg,C:\dataset\drone\train\labels\DJI_0013_00027.txt,0
900,C:\dataset\drone\train\images\DJI_0013_00027.jpg,C:\dataset\drone\train\labels\DJI_0013_00027.txt,0
901,C:\dataset\drone\train\images\DJI_0013_00027.jpg,C:\dataset\drone\train\labels\DJI_0013_00027.txt,0
902,C:\dataset\drone\train\images\DJI_0013_00027.jpg,C:\dataset\drone\train\labels\DJI_0013_00027.txt,0
903,C:\dataset\drone\train\images\DJI_0013_00027.jpg,C:\dataset\drone\train\labels\DJI_0013_00027.txt,0
904,C:\dataset\drone\train\images\DJI_0013_00027.jpg,C:\dataset\drone\train\labels\DJI_0013_00027.txt,0
905,C:\dataset\drone\train\images\DJI_0013_00027.jpg,C:\dataset\drone\train\labels\DJI_0013_00027.txt,1
906,C:\dataset\drone\train\images\DJI_0013_00027.jpg,C:\dataset\drone\train\labels\DJI_0013_00027.txt,1
907,C:\dataset\drone\train\images\DJI_0013_00027.jpg,C:\dataset\drone\train\labels\DJI_0013_00027.txt,1
908,C:\dataset\drone\train\images\DJI_0013_00027.jpg,C:\dataset\drone\train\labels\DJI_0013_00027.txt,1
909,C:\dataset\drone\train\images\DJI_0013_00027.jpg,C:\dataset\drone\train\labels\DJI_0013_00027.txt,2
910,C:\dataset\drone\train\images\DJI_0013_00027.jpg,C:\dataset\drone\train\labels\DJI_0013_00027.txt,3
911,C:\dataset\drone\train\images\DJI_0013_00028.jpg,C:\dataset\drone\train\labels\DJI_0013_00028.txt,0
912,C:\dataset\drone\train\images\DJI_0013_00028.jpg,C:\dataset\drone\train\labels\DJI_0013_00028.txt,0
913,C:\dataset\drone\train\images\DJI_0013_00028.jpg,C:\dataset\drone\train\labels\DJI_0013_00028.txt,0
914,C:\dataset\drone\train\images\DJI_0013_00028.jpg,C:\dataset\drone\train\labels\DJI_0013_00028.txt,0
915,C:\dataset\drone\train\images\DJI_0013_00028.jpg,C:\dataset\drone\train\labels\DJI_0013_00028.txt,0
916,C:\dataset\drone\train\images\DJI_0013_00028.jpg,C:\dataset\drone\train\labels\DJI_0013_00028.txt,0
917,C:\dataset\drone\train\images\DJI_0013_00028.jpg,C:\dataset\drone\train\labels\DJI_0013_00028.txt,0
918,C:\dataset\drone\train\images\DJI_0013_00028.jpg,C:\dataset\drone\train\labels\DJI_0013_00028.txt,1
919,C:\dataset\drone\train\images\DJI_0013_00028.jpg,C:\dataset\drone\train\labels\DJI_0013_00028.txt,1
920,C:\dataset\drone\train\images\DJI_0013_00028.jpg,C:\dataset\drone\train\labels\DJI_0013_00028.txt,1
921,C:\dataset\drone\train\images\DJI_0013_00028.jpg,C:\dataset\drone\train\labels\DJI_0013_00028.txt,1
922,C:\dataset\drone\train\images\DJI_0013_00028.jpg,C:\dataset\drone\train\labels\DJI_0013_00028.txt,1
923,C:\dataset\drone\train\images\DJI_0013_00028.jpg,C:\dataset\drone\train\labels\DJI_0013_00028.txt,2
924,C:\dataset\drone\train\images\DJI_0013_00028.jpg,C:\dataset\drone\train\labels\DJI_0013_00028.txt,3
